,Date,News Headline,Article Link,Source
0,2022-01-05 06:15,"Could The LSB Industries, Inc. (NYSE:LXU) Ownership Structure Tell Us Something Useful?",https://finance.yahoo.com/news/could-lsb-industries-inc-nyse-111540858.html,Simply Wall St.
1,2021-12-07 16:30,Sidoti December Micro Cap Virtual Conference,https://finance.yahoo.com/news/sidoti-december-micro-cap-virtual-213000506.html,ACCESSWIRE
2,2021-12-03 09:00,"LSB Industries to Participate in the Sidoti & Company Virtual Micro Cap Conference on Thursday, December 9th",https://finance.yahoo.com/news/lsb-industries-participate-sidoti-company-140000464.html,Business Wire
3,2021-11-24 09:00,"LSB Industries to Participate in the Bank of America Securities Leveraged Finance Conference on Tuesday, November 30th",https://finance.yahoo.com/news/lsb-industries-participate-bank-america-140000620.html,Business Wire
4,2021-11-21 08:12,Investors in LSB Industries (NYSE:LXU) have made a massive return of 504% over the past year,https://finance.yahoo.com/news/investors-lsb-industries-nyse-lxu-131217120.html,Simply Wall St.
5,2021-11-17 09:09,Honeywell (HON) Unveils Latest Version of NAVITAS Software,https://finance.yahoo.com/news/honeywell-hon-unveils-latest-version-140902072.html,Zacks
6,2021-11-10 11:14,"Federal Signal (FSS) to Acquire Deist, Reports Q3 Earnings",https://finance.yahoo.com/news/federal-signal-fss-acquire-deist-161404104.html,Zacks
7,2021-11-05 12:00,Sidoti Microcap Virtual Conference,https://finance.yahoo.com/news/sidoti-microcap-virtual-conference-160000661.html,ACCESSWIRE
8,2021-11-03 08:45,"LSB Industries to Participate in the Morgan Stanley Global Chemicals, Agriculture, and Packaging Conference on Wednesday, November 10th",https://finance.yahoo.com/news/lsb-industries-participate-morgan-stanley-124500464.html,Business Wire
9,2021-11-01 16:05,"LSB Industries, Inc. Reports Operating Results for the 2021 Third Quarter",https://finance.yahoo.com/news/lsb-industries-inc-reports-operating-200500695.html,Business Wire
10,2021-10-18 16:05,"LSB Industries, Inc. Schedules 2021 Third Quarter Financial Results Release for Monday, November 1st and Conference Call for Tuesday, November 2nd",https://finance.yahoo.com/news/lsb-industries-inc-schedules-2021-200500213.html,Business Wire
11,2021-10-14 16:05,"LSB Industries, Inc. Announces Completion of $500 Million Notes Offering",https://finance.yahoo.com/news/lsb-industries-inc-announces-completion-200500028.html,Business Wire
12,2021-10-13 07:25,LSB Provides Update on NYSE Trading Halt and Stock Dividend Impact,https://finance.yahoo.com/news/lsb-provides-nyse-trading-halt-112500584.html,Business Wire
13,2021-10-12 13:43,"NYSE Halts Shares of LSB Industries, Inc. Due to Stock Dividend Price Adjustment",https://finance.yahoo.com/news/nyse-halts-shares-lsb-industries-174300529.html,Business Wire
14,2021-10-05 09:16,LSB Industries (NYSE:LXU) Might Have The Makings Of A Multi-Bagger,https://finance.yahoo.com/news/lsb-industries-nyse-lxu-might-131655342.html,Simply Wall St.
15,2021-09-30 09:48,"LSB Industries (LXU) Prices Notes, To Use Funds for Redemption",https://finance.yahoo.com/news/lsb-industries-lxu-prices-notes-134801703.html,Zacks
16,2021-09-29 16:32,LSB Industries Announces Pricing of $500 Million Private Placement of 6.250% Senior Secured Notes Due 2028,https://finance.yahoo.com/news/lsb-industries-announces-pricing-500-203200210.html,Business Wire
17,2021-09-28 09:16,"LSB Industries (LXU) to Offer Senior Notes, Completes Exchange",https://finance.yahoo.com/news/lsb-industries-lxu-offer-senior-131601271.html,Zacks
18,2021-09-27 16:05,"LSB Industries, Inc. Announces Closing of Transformative Exchange Transaction",https://finance.yahoo.com/news/lsb-industries-inc-announces-closing-200500429.html,Business Wire
19,2021-09-27 07:42,"LSB Industries, Inc. Announces Proposed Private Offering of Senior Notes",https://finance.yahoo.com/news/lsb-industries-inc-announces-proposed-114200247.html,Business Wire
20,2021-09-22 16:05,LSB Industries' Stockholders Overwhelmingly Approve Preferred Stock Exchange Transaction,https://finance.yahoo.com/news/lsb-industries-stockholders-overwhelmingly-approve-200500116.html,Business Wire
21,2021-09-15 07:30,"Independent Proxy Advisory Firm Glass Lewis Recommends LSB Industries, Inc. Stockholders Vote ""FOR"" Exchange Transaction",https://finance.yahoo.com/news/independent-proxy-advisory-firm-glass-113000352.html,Business Wire
22,2021-09-09 07:30,"Independent Proxy Advisory Firm ISS Recommends LSB Industries, Inc. Stockholders Vote ""FOR"" Exchange Transaction",https://finance.yahoo.com/news/independent-proxy-advisory-firm-iss-113000746.html,Business Wire
23,2021-09-07 09:00,"LSB Industries, Inc. Appoints Fred Buonocore as Vice President of Investor Relations",https://finance.yahoo.com/news/lsb-industries-inc-appoints-fred-130000200.html,Business Wire
24,2021-08-30 16:15,"LSB Industries, Inc. Announces Board of Directors Declares Common Stock Dividend Contingent Upon the Closing Under the Previously Announced Exchange Agreement",https://finance.yahoo.com/news/lsb-industries-inc-announces-board-201500754.html,Business Wire
25,2021-08-26 07:15,"LSB Industries, Inc. Announces Filing of Definitive Proxy Statement and Sets September 22, 2021 for Special Meeting of Stockholders to Vote on Exchange Transaction",https://finance.yahoo.com/news/lsb-industries-inc-announces-filing-111500228.html,Business Wire
26,2021-08-25 08:00,"Kaskela Law LLC Announces Shareholder Investigation of LSB Industries, Inc. and Encourages Shareholders to Contact the Firm (NYSE:LXU)",https://finance.yahoo.com/news/kaskela-law-llc-announces-shareholder-120000920.html,ACCESSWIRE
27,2021-08-02 05:29,"LSB Industries, Inc. (NYSE:LXU): When Will It Breakeven?",https://finance.yahoo.com/news/lsb-industries-inc-nyse-lxu-092928078.html,Simply Wall St.
28,2021-07-20 07:30,"LSB Industries, Inc. Announces Transaction to Exchange Outstanding Series E-1 and F-1 Preferred Stock for Common Stock; Plans to Pay 0.3:1 Special Common Stock Dividend to Existing Common Stockholders",https://finance.yahoo.com/news/lsb-industries-inc-announces-transaction-113000943.html,Business Wire
29,2021-07-15 16:05,"LSB Industries, Inc. Schedules 2021 Second Quarter Financial Results Release for Wednesday, July 28th and Conference Call for Thursday, July 29th",https://finance.yahoo.com/news/lsb-industries-inc-schedules-2021-200500769.html,Business Wire
30,2021-05-18 17:30,Sidoti Microcap Virtual Conference,https://finance.yahoo.com/news/sidoti-microcap-virtual-conference-213000858.html,ACCESSWIRE
31,2021-05-17 08:03,Shareholders Are Raving About How The LSB Industries (NYSE:LXU) Share Price Increased 466%,https://finance.yahoo.com/news/shareholders-raving-lsb-industries-nyse-120341521.html,Simply Wall St.
32,2021-05-13 09:00,"LSB Industries, Inc. to Participate in Upcoming Investor Conferences",https://finance.yahoo.com/news/lsb-industries-inc-participate-upcoming-130000254.html,Business Wire
33,2021-04-29 08:15,"LSB Industries, Inc. to Host Earnings Call",https://finance.yahoo.com/news/lsb-industries-inc-host-earnings-121500181.html,ACCESSWIRE
34,2021-04-28 16:05,"LSB Industries, Inc. Reports Operating Results for the 2021 First Quarter",https://finance.yahoo.com/news/lsb-industries-inc-reports-operating-200500443.html,Business Wire
35,2021-04-27 08:30,"LSB Industries, Inc. Appoints Hector Miravete as Director of Clean Energy",https://finance.yahoo.com/news/lsb-industries-inc-appoints-hector-123000071.html,Business Wire
36,2021-04-15 16:05,"LSB Industries, Inc. Schedules 2021 First Quarter Financial Results Release for Wednesday, April 28th and Conference Call for Thursday, April 29th",https://finance.yahoo.com/news/lsb-industries-inc-schedules-2021-200500284.html,Business Wire
37,2021-02-25 08:45,"LSB Industries, Inc. to Host Earnings Call",https://finance.yahoo.com/news/lsb-industries-inc-host-earnings-134500382.html,ACCESSWIRE
38,2021-02-24 16:27,LSB Industries: Q4 Earnings Insights,https://finance.yahoo.com/news/lsb-industries-q4-earnings-insights-212750671.html,Benzinga
39,2021-02-24 16:05,"LSB Industries, Inc. Reports Operating Results for the 2020 Fourth Quarter",https://finance.yahoo.com/news/lsb-industries-inc-reports-operating-210500240.html,Business Wire
40,2021-02-23 16:05,"LSB Industries, Inc. Provides Update on Operational Status of Facilities",https://finance.yahoo.com/news/lsb-industries-inc-provides-operational-210500574.html,Business Wire
41,2021-02-23 10:22,LSB Industries Earnings Preview,https://finance.yahoo.com/news/lsb-industries-earnings-preview-152244011.html,Benzinga
42,2021-02-16 08:30,"LSB Industries, Inc. Provides Update on its Pryor, OK Facility",https://finance.yahoo.com/news/lsb-industries-inc-provides-pryor-133000911.html,Business Wire
43,2021-02-10 16:05,"LSB Industries, Inc. Schedules 2020 Fourth Quarter Financial Results Release for Wednesday, February 24th and Conference Call for Thursday, February 25th",https://finance.yahoo.com/news/lsb-industries-inc-schedules-2020-210500354.html,Business Wire
44,2021-02-08 08:30,"LSB Industries to Participate in the Morgan Stanley Virtual Chemicals, Agriculture, and Packaging Corporate Access Day on Thursday, February 11th",https://finance.yahoo.com/news/lsb-industries-participate-morgan-stanley-133000924.html,Business Wire
45,2021-02-08 05:03,"What Kind Of Shareholders Hold The Majority In LSB Industries, Inc.'s (NYSE:LXU) Shares?",https://finance.yahoo.com/news/kind-shareholders-hold-majority-lsb-100350187.html,Simply Wall St.
46,2021-01-28 08:36,Do Options Traders Know Something About LSB Industries (LXU) Stock We Don't?,https://finance.yahoo.com/news/options-traders-know-something-lsb-133601454.html,Zacks
47,2021-01-11 16:05,"LSB Industries, Inc. Appoints Damien Renwick as Chief Commercial Officer",https://finance.yahoo.com/news/lsb-industries-inc-appoints-damien-210500851.html,Business Wire
48,2020-12-07 21:34,Is LXU A Good Stock To Buy Now?,https://finance.yahoo.com/news/lxu-good-stock-buy-now-023440274.html,Insider Monkey
49,2020-12-01 16:05,"LSB Industries, Inc. to Participate in the UBS Chicago Virtual Agricultural & Industrial Chemicals Conference on Thursday, December 10th",https://finance.yahoo.com/news/lsb-industries-inc-participate-ubs-210500722.html,Business Wire
50,2020-11-23 16:05,"LSB Industries, Inc. to Participate in the Bank of America Merrill Lynch Leveraged Finance Conference on Monday, November 30th",https://finance.yahoo.com/news/lsb-industries-inc-participate-bank-210500942.html,Business Wire
51,2020-11-19 06:45,Sidoti Virtual Microcap Investor Conference,https://finance.yahoo.com/news/sidoti-virtual-microcap-investor-conference-114500823.html,ACCESSWIRE
52,2020-11-13 12:13,"LSB Industries to Participate in Sidoti Virtual Microcap Conference on Thursday, November 19th",https://finance.yahoo.com/news/lsb-industries-participate-sidoti-virtual-171300568.html,Business Wire
53,2020-11-09 10:19,A Look At LSB Industries' (NYSE:LXU) Share Price Returns,https://finance.yahoo.com/news/look-lsb-industries-nyse-lxu-151913867.html,Simply Wall St.
54,2020-11-05 16:30,"LSB Industries, Inc. Reports Operating Results for the 2020 Third Quarter",https://finance.yahoo.com/news/lsb-industries-inc-reports-operating-213000714.html,Business Wire
55,2020-11-04 16:05,"LSB Industries to Participate in the Morgan Stanley Global Chemicals, Agriculture and Packaging Virtual Conference on Tuesday November 10th",https://finance.yahoo.com/news/lsb-industries-participate-morgan-stanley-210500234.html,Business Wire
56,2020-10-29 12:35,Will LSB (LXU) Report Negative Earnings Next Week? What You Should Know,https://finance.yahoo.com/news/lsb-lxu-report-negative-earnings-163504787.html,Zacks
57,2020-10-14 16:36,"LSB Industries, Inc. Schedules 2020 Third Quarter Financial Results Release for Thursday, November 5th and Conference Call for Friday, November 6th",https://finance.yahoo.com/news/lsb-industries-inc-schedules-2020-203600482.html,Business Wire
58,2020-10-08 08:30,"LSB Industries, Inc. Announces New 7 Year Nitric Acid Contract",https://finance.yahoo.com/news/lsb-industries-inc-announces-7-123000524.html,Business Wire
59,2020-10-07 11:05,"LSB Industries, Inc. -- Moody's announces completion of a periodic review of ratings of LSB Industries, Inc.",http://www.moodys.com/page/viewresearchdoc.aspx?docid=PR_433431&cid=HFGG75LYEO30,Moody's
60,2020-08-18 08:56,Implied Volatility Surging for LSB Industries (LXU) Stock Options,https://finance.yahoo.com/news/implied-volatility-surging-lsb-industries-125612638.html,Zacks
61,2020-07-29 17:40,Recap: LSB Industries Q2 Earnings,https://finance.yahoo.com/news/recap-lsb-industries-q2-earnings-214020983.html,Benzinga
62,2020-07-29 16:05,"LSB Industries, Inc. Reports Operating Results for the 2020 Second Quarter",https://finance.yahoo.com/news/lsb-industries-inc-reports-operating-200500835.html,Business Wire
63,2020-07-29 09:00,"LSB Industries, Inc. to Participate in the Jefferies Virtual Industrials Conference on Wednesday, August 5th and Thursday, August 6th",https://finance.yahoo.com/news/lsb-industries-inc-participate-jefferies-130000197.html,Business Wire
64,2020-07-16 09:00,"LSB Industries, Inc. Schedules 2020 Second Quarter Financial Results Release for Wednesday, July 29th and Conference Call for Thursday, July 30th",https://finance.yahoo.com/news/lsb-industries-inc-schedules-2020-130000071.html,Business Wire
65,2020-07-06 16:05,"LSB Industries, Inc. Adopts Shareholder Rights Plan Designed to Protect the Availability of Its Net Operating Losses",https://finance.yahoo.com/news/lsb-industries-inc-adopts-shareholder-200500682.html,Business Wire
66,2020-06-10 13:45,"LSB Industries, Inc. (LXU): Are Hedge Funds Right About This Stock?",https://finance.yahoo.com/news/lsb-industries-inc-lxu-hedge-174518096.html,Insider Monkey
67,2020-05-27 17:48,"Hudson Pacific Properties Set to Join S&P MidCap 400; Diversified Healthcare Trust, Palomar Holdings & Simulations Plus to Join S&P SmallCap 600",https://finance.yahoo.com/news/hudson-pacific-properties-set-join-214800093.html,PR Newswire
68,2020-05-20 02:56,Edited Transcript of LXU earnings conference call or presentation 7-May-20 2:00pm GMT,https://finance.yahoo.com/news/edited-transcript-lxu-earnings-conference-021201055.html,Thomson Reuters StreetEvents
69,2020-05-11 10:40,"LSB Industries, Inc. (NYSE:LXU) Just Reported, And Analysts Assigned A US$10.18 Price Target",https://finance.yahoo.com/news/lsb-industries-inc-nyse-lxu-144050950.html,Simply Wall St.
70,2020-05-06 19:45,"LSB (LXU) Reports Q1 Loss, Misses Revenue Estimates",https://finance.yahoo.com/news/lsb-lxu-reports-q1-loss-234511368.html,Zacks
71,2020-05-06 16:15,"LSB Industries, Inc. Reports Operating Results for the 2020 First Quarter",https://finance.yahoo.com/news/lsb-industries-inc-reports-operating-201500895.html,Business Wire
72,2020-04-29 12:34,Earnings Preview: LSB (LXU) Q1 Earnings Expected to Decline,https://finance.yahoo.com/news/earnings-preview-lsb-lxu-q1-163404761.html,Zacks
73,2020-04-14 16:05,"LSB Industries, Inc. Schedules 2020 First Quarter Financial Results Release for Wednesday, May 6th and Conference Call for Thursday, May 7th",https://finance.yahoo.com/news/lsb-industries-inc-schedules-2020-200500785.html,Business Wire
74,2020-04-06 08:30,"LSB Industries, Inc. Provides Business Update in Connection With COVID-19 Pandemic",https://finance.yahoo.com/news/lsb-industries-inc-provides-business-123000563.html,Business Wire
75,2020-03-10 16:05,"LSB Industries, Inc. Appoints Diana M. Peninger as an Independent Member of the Board of Directors and Will Nominate Steven L. Packebush to Stand for Election",https://finance.yahoo.com/news/lsb-industries-inc-appoints-diana-200500327.html,Business Wire
76,2020-03-06 15:26,Edited Transcript of LXU earnings conference call or presentation 25-Feb-20 3:00pm GMT,https://finance.yahoo.com/news/edited-transcript-lxu-earnings-conference-141730334.html,Thomson Reuters StreetEvents
77,2020-02-28 10:31,"Did LSB Industries, Inc. (NYSE:LXU) Insiders Buy Up More Shares?",https://finance.yahoo.com/news/did-lsb-industries-inc-nyse-153109637.html,Simply Wall St.
78,2020-02-24 18:25,"LSB (LXU) Reports Q4 Loss, Lags Revenue Estimates",https://finance.yahoo.com/news/lsb-lxu-reports-q4-loss-232511460.html,Zacks
79,2020-02-24 16:05,"LSB Industries, Inc. Reports Operating Results for the 2019 Fourth Quarter",https://finance.yahoo.com/news/lsb-industries-inc-reports-operating-210500888.html,Business Wire
80,2020-02-18 16:35,"LSB Industries, Inc. Schedules 2019 Fourth Quarter Financial Results Release for Monday, February 24th and Conference Call for Tuesday, 25th",https://finance.yahoo.com/news/lsb-industries-inc-schedules-2019-213500256.html,Business Wire
81,2020-01-16 16:05,"LSB Industries, Inc. Appoints John Burns as Executive Vice President of Manufacturing",https://finance.yahoo.com/news/lsb-industries-inc-appoints-john-210500876.html,Business Wire
82,2019-12-22 13:29,"Is LSB Industries, Inc. (LXU) Going to Burn These Hedge Funds?",https://finance.yahoo.com/news/lsb-industries-inc-lxu-going-182932985.html,Insider Monkey
83,2019-11-25 16:05,"LSB Industries, Inc. Provides Update on Its Pryor, Oklahoma and El Dorado, Arkansas Facilities",https://finance.yahoo.com/news/lsb-industries-inc-provides-pryor-210500388.html,TEST Business Wire Releases
84,2019-11-25 16:05,"LSB Industries, Inc. Provides Update on Its Pryor, Oklahoma and El Dorado, Arkansas Facilities",https://finance.yahoo.com/news/lsb-industries-inc-provides-pryor-210500252.html,Business Wire
85,2019-11-20 17:29,Edited Transcript of LXU earnings conference call or presentation 29-Oct-19 2:00pm GMT,https://finance.yahoo.com/news/edited-transcript-lxu-earnings-conference-230011194.html,Thomson Reuters StreetEvents
86,2019-11-20 16:05,"LSB Industries, Inc. to Participate in the Bank of America Merrill Lynch Leveraged Finance Conference on Wednesday, December 4th",https://finance.yahoo.com/news/lsb-industries-inc-participate-bank-210500370.html,Business Wire
87,2019-11-12 09:00,"LSB Industries, Inc. to Participate in Cowens Chemicals, Metals, and Mining Summit on Thursday, November 21st",https://finance.yahoo.com/news/lsb-industries-inc-participate-cowen-140000809.html,Business Wire
88,2019-11-08 14:37,"LSB Industries, Inc. -- Moody's announces completion of a periodic review of ratings of LSB Industries, Inc.",http://www.moodys.com/page/viewresearchdoc.aspx?docid=PR_409337&WT.mc_id=AM~WWFob29fRmluYW5jZV9TQl9SYXRpbmcgTmV3c19BbGxfRW5n~20191108_PR_409337,Moody's
89,2019-11-04 12:41,Investors Who Bought LSB Industries (NYSE:LXU) Shares Five Years Ago Are Now Down 86%,https://finance.yahoo.com/news/investors-bought-lsb-industries-nyse-174144364.html,Simply Wall St.
90,2019-10-28 17:45,"LSB (LXU) Reports Q3 Loss, Lags Revenue Estimates",https://finance.yahoo.com/news/lsb-lxu-reports-q3-loss-214509905.html,Zacks
91,2019-10-28 16:05,"LSB Industries, Inc. Reports Operating Results for the 2019 Third Quarter",https://finance.yahoo.com/news/lsb-industries-inc-reports-operating-200500432.html,Business Wire
92,2019-10-21 10:31,Will LSB (LXU) Report Negative Earnings Next Week? What You Should Know,https://finance.yahoo.com/news/lsb-lxu-report-negative-earnings-143102196.html,Zacks
93,2019-10-10 16:05,"LSB Industries, Inc. Schedules 2019 Third Quarter Financial Results Release for Monday, October 28th and Conference Call for Tuesday, October 29th",https://finance.yahoo.com/news/lsb-industries-inc-schedules-2019-200500320.html,Business Wire
94,2019-09-20 08:48,"Have Insiders Been Buying LSB Industries, Inc. (NYSE:LXU) Shares?",https://finance.yahoo.com/news/insiders-buying-lsb-industries-inc-124802923.html,Simply Wall St.
95,2019-09-16 16:05,"LSB Industries, Inc. to Participate in the Sidoti & Company Fall 2019 Investor Conference on Wednesday, September 25th",https://finance.yahoo.com/news/lsb-industries-inc-participate-sidoti-200500117.html,Business Wire
96,2019-08-28 10:11,New Strong Buy Stocks for August 28th,https://finance.yahoo.com/news/strong-buy-stocks-august-28th-141102411.html,Zacks
97,2019-08-22 17:09,Edited Transcript of LXU earnings conference call or presentation 30-Jul-19 12:30pm GMT,https://finance.yahoo.com/news/edited-transcript-lxu-earnings-conference-180050423.html,Thomson Reuters StreetEvents
98,2019-08-21 16:05,"LSB Industries, Inc. to Participate in the Midwest Three Part IDEAS Investor Conference",https://finance.yahoo.com/news/lsb-industries-inc-participate-midwest-200500755.html,Business Wire
99,2019-08-06 08:11,Health Check: How Prudently Does LSB Industries (NYSE:LXU) Use Debt?,https://finance.yahoo.com/news/health-check-prudently-does-lsb-121135068.html,Simply Wall St.
